v/cm1	T=298K		T=273K		T=253K		T=228K		T=203K		T=178K
7705.2	4.74347e-47	3.96695e-47	3.38755e-47	2.70421e-47	2.0649e-47	1.49236e-47
7705.3	4.75152e-47	3.97407e-47	3.39393e-47	2.70965e-47	2.06937e-47	1.49588e-47
7705.4	4.75959e-47	3.9812e-47	3.40032e-47	2.71509e-47	2.07385e-47	1.49941e-47
7705.5	4.76768e-47	3.98835e-47	3.40672e-47	2.72055e-47	2.07834e-47	1.50294e-47
7705.6	4.77578e-47	3.99552e-47	3.41314e-47	2.72603e-47	2.08285e-47	1.50649e-47
7705.7	4.7839e-47	4.0027e-47	3.41958e-47	2.73151e-47	2.08736e-47	1.51004e-47
7705.8	4.79204e-47	4.00989e-47	3.42602e-47	2.73701e-47	2.09189e-47	1.5136e-47
7705.9	4.80019e-47	4.0171e-47	3.43248e-47	2.74252e-47	2.09642e-47	1.51717e-47
7706.0	4.80835e-47	4.02432e-47	3.43896e-47	2.74805e-47	2.10097e-47	1.52076e-47
7706.1	4.81654e-47	4.03156e-47	3.44545e-47	2.75358e-47	2.10553e-47	1.52435e-47
7706.2	4.82474e-47	4.03881e-47	3.45195e-47	2.75913e-47	2.1101e-47	1.52795e-47
7706.3	4.83295e-47	4.04608e-47	3.45847e-47	2.7647e-47	2.11468e-47	1.53155e-47
7706.4	4.84118e-47	4.05337e-47	3.465e-47	2.77027e-47	2.11927e-47	1.53517e-47
7706.5	4.84943e-47	4.06067e-47	3.47155e-47	2.77586e-47	2.12388e-47	1.5388e-47
7706.6	4.8577e-47	4.06799e-47	3.47811e-47	2.78147e-47	2.12849e-47	1.54244e-47
7706.7	4.86598e-47	4.07532e-47	3.48468e-47	2.78708e-47	2.13312e-47	1.54609e-47
7706.8	4.87428e-47	4.08267e-47	3.49127e-47	2.79271e-47	2.13776e-47	1.54974e-47
7706.9	4.88259e-47	4.09003e-47	3.49788e-47	2.79835e-47	2.14241e-47	1.55341e-47
7707.0	4.89092e-47	4.09741e-47	3.5045e-47	2.80401e-47	2.14707e-47	1.55708e-47
7707.1	4.89927e-47	4.1048e-47	3.51113e-47	2.80967e-47	2.15174e-47	1.56077e-47
7707.2	4.90763e-47	4.11221e-47	3.51778e-47	2.81536e-47	2.15642e-47	1.56446e-47
7707.3	4.91601e-47	4.11963e-47	3.52444e-47	2.82105e-47	2.16112e-47	1.56817e-47
7707.4	4.92441e-47	4.12707e-47	3.53112e-47	2.82675e-47	2.16582e-47	1.57188e-47
7707.5	4.93282e-47	4.13453e-47	3.53781e-47	2.83247e-47	2.17054e-47	1.5756e-47
7707.6	4.94124e-47	4.14199e-47	3.54452e-47	2.8382e-47	2.17527e-47	1.57933e-47
7707.7	4.94969e-47	4.14948e-47	3.55123e-47	2.84395e-47	2.18e-47	1.58307e-47
7707.8	4.95815e-47	4.15698e-47	3.55797e-47	2.8497e-47	2.18475e-47	1.58682e-47
7707.9	4.96662e-47	4.16449e-47	3.56471e-47	2.85547e-47	2.18951e-47	1.59058e-47
7708.0	4.97511e-47	4.17201e-47	3.57147e-47	2.86125e-47	2.19428e-47	1.59434e-47
7708.1	4.98361e-47	4.17955e-47	3.57824e-47	2.86704e-47	2.19906e-47	1.59812e-47
7708.2	4.99213e-47	4.18711e-47	3.58503e-47	2.87285e-47	2.20385e-47	1.6019e-47
7708.3	5.00066e-47	4.19468e-47	3.59182e-47	2.87866e-47	2.20865e-47	1.6057e-47
7708.4	5.00921e-47	4.20226e-47	3.59863e-47	2.88449e-47	2.21347e-47	1.6095e-47
7708.5	5.01777e-47	4.20985e-47	3.60546e-47	2.89033e-47	2.21829e-47	1.61331e-47
7708.6	5.02635e-47	4.21746e-47	3.61229e-47	2.89618e-47	2.22312e-47	1.61713e-47
7708.7	5.03494e-47	4.22508e-47	3.61914e-47	2.90204e-47	2.22796e-47	1.62096e-47
7708.8	5.04354e-47	4.23272e-47	3.626e-47	2.90791e-47	2.23281e-47	1.62479e-47
7708.9	5.05216e-47	4.24037e-47	3.63288e-47	2.9138e-47	2.23768e-47	1.62864e-47
7709.0	5.06079e-47	4.24803e-47	3.63976e-47	2.91969e-47	2.24255e-47	1.63249e-47
7709.1	5.06944e-47	4.2557e-47	3.64666e-47	2.9256e-47	2.24743e-47	1.63635e-47
